Label,plus_test,minus_test
82a1,False,False
82a2,False,False
89a1,False,False
121b1,False,False
121b2,False,False
124a1,False,False
124a2,False,False
129a1,False,False
131a1,False,False
155a1,False,False
155a2,False,False
176c1,False,False
176c2,False,False
214b1,False,False
216a1,False,False
225a1,False,False
225a2,False,False
238b1,False,False
238b2,False,False
243a1,False,True
243a2,False,True
256a1,False,False
256a2,False,False
272a1,False,False
272a2,False,False
291c1,False,False
291c2,False,False
302a1,False,False
302a2,False,False
306b1,False,False
306b2,False,False
306b3,False,False
306b4,False,False
314a1,False,False
328a1,False,False
328a2,False,False
338e1,False,False
338e2,False,False
361a1,False,True
361a2,False,True
366f1,False,False
366f2,False,False
366g1,False,False
378f1,False,False
378f2,False,False
378f3,False,False
384h1,False,False
384h2,False,False
400c1,False,False
400c2,False,False
400c3,False,False
400c4,False,False
402a1,False,False
402d1,False,False
402d2,False,False
402d3,False,False
425b1,False,False
425c1,False,False
432b1,False,False
432b2,False,False
434d1,False,False
434d2,False,False
438d1,False,False
438d2,False,False
438d3,False,False
438d4,False,False
441b1,False,False
441b2,False,False
443b1,False,False
450c1,False,False
450c2,False,False
450c3,False,False
450c4,False,False
465a1,False,False
465a2,False,False
471a1,False,True
484a1,False,False
484a2,False,False
503a1,False,False
504a1,False,False
504a2,False,False
524a1,False,False
534a1,False,False
534a2,False,False
539d1,False,False
539d2,False,False
539d3,False,False
540b1,False,False
540b2,False,False
540d1,False,False
540d2,False,False
558d1,False,False
558d2,False,False
570c1,False,False
570c2,False,False
574b1,False,False
574b2,False,False
576a1,False,False
576a2,False,False
576a3,False,False
576a4,False,False
579b1,False,False
579b2,False,False
598d1,False,False
608a1,False,False
608d1,False,False
608e1,False,False
632a1,False,False
635a1,False,False
635a2,False,False
645f1,False,False
646d1,False,False
646d2,False,False
656a1,False,False
656a2,False,False
658e1,False,False
658e2,False,False
659a1,False,False
660c1,False,False
660c2,False,False
660c3,False,False
660c4,False,False
666c1,False,False
666c2,False,False
666d1,False,False
670a1,False,False
670c1,False,False
675a1,False,False
675a2,False,False
675a3,False,False
675a4,False,False
678c1,False,False
678c2,False,False
704a1,False,False
704a2,False,False
704a3,False,False
704k1,False,False
704k2,False,False
704k3,False,False
706b1,False,False
710c1,False,False
714d1,False,False
714d2,False,False
715b1,False,False
722a1,False,False
722a2,False,False
722f1,False,False
722f2,False,False
732c1,False,False
732c2,False,False
738a1,False,False
738e1,False,False
740b1,False,False
740b2,False,False
741e1,False,False
742a1,False,False
744a1,False,False
756b1,False,False
756b2,False,False
758a1,False,False
777f1,False,False
786g1,False,False
801d1,False,False
816a1,False,False
816a2,False,False
834g1,False,False
834g2,False,False
850d1,True,False
850e1,False,False
858b1,False,True
858b2,False,True
858b3,False,True
858b4,False,True
867b1,False,False
867b2,False,False
869b1,False,False
885d1,False,False
885d2,False,False
890a1,False,False
890a2,False,False
900c1,False,False
900c2,False,False
904a1,False,False
904a2,False,False
915d1,False,False
915d2,False,False
916d1,False,False
916d2,False,False
916e1,False,False
918e1,False,False
918e2,False,False
918i1,False,False
918i2,False,False
936a1,False,False
936a2,False,False
940c1,False,False
940c2,False,False
942c1,False,False
972c1,False,False
972c2,False,False
972d1,False,False
972d2,False,False
974g1,False,False
997a1,False,False
1022c1,False,False
1022c2,False,False
1026i1,False,False
1055a1,False,False
1062c1,False,False
1062c2,False,False
1066a1,False,False
1074h1,False,False
1088c1,False,False
1088c2,False,False
1088c3,False,False
1088c4,False,False
1088d1,False,False
1088d2,False,False
1089j1,False,False
1089j2,False,False
1091a1,False,False
1096b1,False,False
1096b2,False,False
1098a1,False,False
1098f1,False,False
1122f1,False,False
1122f2,False,False
1122i1,False,False
1122i2,False,False
1128f1,False,False
1128f2,False,False
1130c1,False,False
1136f1,False,False
1136f2,False,False
1147b1,False,False
1147b2,False,False
1152t1,False,False
1152t2,False,False
1161c1,False,False
1161d1,False,False
1179a1,False,False
1184b1,False,False
1184c1,False,False
1184d1,False,False
1185a1,False,False
1185a2,False,False
1190a1,False,False
1190a2,False,False
1200m1,False,False
1200m2,False,False
1200m3,False,False
1200m4,False,False
1206d1,False,False
1208a1,False,False
1210a1,False,False
1210a2,False,False
1215a1,False,False
1215a2,False,False
1216a1,False,False
1216n1,False,False
1224d1,False,False
1224d2,False,False
1230e1,False,False
1230e2,False,False
1236a1,False,False
1240e1,False,False
1240e2,False,False
1251d1,False,False
1260b1,False,False
1260b2,False,False
1260b3,False,False
1260b4,False,False
1260c1,False,False
1260c2,False,False
1264a1,False,False
1271a1,False,False
1271a2,False,False
1274i1,False,False
1274i2,False,False
1274i3,False,False
1278e1,False,False
1278e2,False,False
1284d1,False,False
1287a1,False,False
1287a2,False,False
1293e1,False,False
1293e2,False,False
1311b1,False,False
1313a1,False,False
1314a1,False,False
1314a2,False,False
1314a3,False,False
1314a4,False,False
1314b1,False,False
1314b2,False,False
1315b1,False,False
1323a1,False,False
1323a2,False,False
1323m1,False,False
1323m2,False,False
1324b1,False,False
1326e1,False,False
1326e2,False,False
1342a1,False,False
1350b1,False,False
1350b2,False,False
1350s1,False,False
1350s2,False,False
1364a1,False,False
1394c1,False,False
1394c2,False,False
1394d1,False,False
1395b1,False,False
1395b2,False,False
1395c1,False,False
1395c2,False,False
1406c1,False,False
1406e1,False,False
1424e1,False,False
1424e2,False,False
1426d1,False,False
1426d2,False,False
1443e1,False,False
1443e2,False,False
1452c1,False,False
1452c2,False,False
1455b1,False,False
1456g1,False,False
1456g2,False,False
1456g3,False,False
1464b1,False,False
1464c1,False,False
1464c2,False,False
1464e1,False,False
1466a1,False,False
1470e1,False,False
1470e2,False,False
1470l1,False,False
1488e1,False,False
1490a1,False,False
1505a1,False,False
1505a2,False,False
1512a1,False,False
1521a1,False,False
1521a2,False,False
1521b1,False,False
1521b2,False,False
1526b1,False,False
1526c1,False,False
1526c2,False,False
1526c3,False,False
1526e1,False,False
1526e2,False,False
1526f1,False,False
1535a1,False,False
1542a1,False,False
1554a1,False,False
1562c1,False,False
1584m1,False,False
1584m2,False,False
1584o1,False,False
1584o2,False,False
1600c1,False,False
1600c2,False,False
1600c3,False,False
1600c4,False,False
1600v1,False,False
1600v2,False,False
1600v3,False,False
1600v4,False,False
1602b1,False,False
1602b2,False,False
1602c1,False,False
1602c2,False,False
1605a1,False,False
1611a1,False,False
1611a2,False,False
1638c1,False,False
1638c2,False,False
1638c3,False,False
1638c4,False,False
1651a1,False,False
1664b1,False,False
1664p1,False,False
1664q1,False,False
1664t1,False,False
1666d1,False,False
1666d2,False,False
1677b1,False,False
