Label,plus_test,minus_test
950e3,False,False
954f1,False,False
954f2,False,False
972c1,False,False
972c2,False,False
972d1,False,False
972d2,False,False
990j1,False,False
990j2,False,False
990j3,False,False
990j4,False,False
994g1,False,False
994g3,False,False
994g4,False,False
996b1,False,False
999a1,False,False
999b1,False,False
1002d1,False,True
1002d2,False,True
1017b1,False,False
1017c1,False,False
1022c1,False,False
1022c2,False,False
1028c1,False,False
1035e1,False,False
1040a1,False,False
1040a2,False,False
1040a3,False,False
1040a4,False,False
1045b1,False,True
1050h1,False,False
1050h2,False,False
1050h4,False,False
1050h5,False,False
1050h6,False,False
1062a1,False,False
1062a2,False,False
1062g1,False,False
1062g2,False,False
1085c1,False,False
1085c2,False,False
1088c1,False,False
1088c2,False,False
1088c3,False,False
1088c4,False,False
1088k1,False,False
1088k2,False,False
1088k3,False,False
1088k4,False,False
1088l1,False,False
1088l2,False,False
1088m1,False,False
1088m2,False,False
1088n1,False,False
1088n2,False,False
1091a1,False,False
1104f1,False,False
1104f2,False,False
1104g1,False,False
1104g2,False,False
1104g3,False,False
1104g4,False,False
1106e1,False,False
1106e2,False,False
1106e3,False,False
1106e4,False,False
1110d1,False,False
1110j1,False,False
1110m1,False,False
1111b1,False,False
1112a1,False,False
1113b1,False,False
1113b2,False,False
1113c1,False,False
1134b1,False,False
1134g1,False,False
1142a1,False,False
1146b1,False,False
1146b2,False,False
1146b3,False,False
1146b4,False,False
1150d1,False,False
1150d2,False,False
1154a1,False,False
1154a2,False,False
1155f1,False,False
1155f2,False,False
1155f4,False,False
1162a1,False,False
1170d1,False,False
1170d2,False,False
1170d3,False,False
1170d4,False,False
1170d5,False,False
1170d6,False,False
1170e1,False,True
1170e2,False,True
1170j1,False,False
1170j2,False,False
1178d1,False,False
1178d2,False,False
1200a1,False,False
1200a2,False,False
1200a3,False,False
1200a4,False,False
1200a5,False,False
1200a6,False,False
1200i1,False,False
1200i2,False,False
1200p1,False,False
1200p2,False,False
1200p3,False,False
1200p4,False,False
1200p6,False,False
1200p7,False,False
1200p8,False,False
1211a1,False,False
1216b1,False,False
1216b2,False,False
1216b3,False,False
1216o1,False,False
1216o2,False,False
1216o3,False,False
1218c1,False,False
1218c2,False,False
1224a1,False,False
1224f1,False,False
1225g1,False,False
1225h1,False,False
1225h2,False,False
1230h3,False,False
1230h4,False,False
1232f1,False,False
1232f2,False,False
1232f3,False,False
1246f1,False,False
1246f2,False,False
1248e1,False,False
1248e2,False,False
1248e3,False,False
1248e4,False,False
1248h1,False,False
1248h2,False,False
1248h3,False,False
1248h4,False,False
1254g1,False,False
1254g3,False,False
1254g4,False,False
1254g5,False,False
1254g6,False,False
1254i1,False,False
1254i3,False,False
1254i4,False,False
1260b1,False,False
1260b2,False,False
1260b3,False,False
1260b4,False,False
1260e1,False,False
1260e2,False,False
1260j1,False,False
1260j2,False,False
1264i1,False,False
1264i2,False,False
1278a1,False,False
1278f1,False,True
1300c1,False,True
1300e1,False,True
1302e1,False,False
1302e2,False,False
1302g1,False,False
1302g2,False,False
1302l5,False,False
1302l6,False,False
1310a1,False,False
1312a1,False,False
1312a2,False,False
1312b1,False,False
1312b2,False,False
1313a1,False,False
1320b1,False,False
1320b2,False,False
1320b3,False,False
1320b4,False,False
1320i1,False,False
1320i2,False,False
1320i3,False,False
1320i4,False,False
1320n1,False,False
1320n3,False,False
1320n4,False,False
1323a1,False,False
1323a2,False,False
1323m1,False,False
1323m2,False,False
1325a1,False,False
1325f1,False,False
1326c1,False,False
1326c2,False,False
1326e1,False,False
1326e2,False,False
1328b1,False,False
1328e1,False,False
1330a1,False,False
1330d1,False,False
1330d2,False,False
1330h1,False,False
1332c1,False,False
1332c2,False,False
1344a1,False,False
1344a2,False,False
1344a3,False,False
1344a4,False,False
1344a5,False,False
1344a6,False,False
1344m1,False,False
1344m2,False,False
1344m3,False,False
1344m4,False,False
1344m5,False,False
1344m6,False,False
1356c1,False,False
1356c2,False,False
1358c1,False,False
1368g1,False,False
1368g2,False,False
1368g3,False,False
1368g4,False,False
1394c1,False,False
1394c2,False,False
1422e1,False,False
1422g1,False,False
1430e1,False,False
1434a1,False,False
1434a2,False,False
1442d1,False,False
1442d2,False,False
1442e1,False,False
1442e2,False,False
1443e1,False,False
1443e2,False,False
1452c1,False,False
1452c2,False,False
1455a1,False,False
1464f1,False,False
1464f2,False,False
1464f3,False,False
1464f4,False,False
1470d1,False,False
1470d2,False,False
1470d3,False,False
1470d4,False,False
1470d5,False,False
1470d6,False,False
1470d7,False,False
1470d8,False,False
1470k3,False,False
1470k5,False,False
1470k6,False,False
1470k7,False,False
1470k8,False,False
1488e1,False,False
1488f1,False,False
1494c1,False,False
1496d1,False,False
1505a1,False,False
1505a2,False,False
1518f1,False,False
1518f2,False,False
1518f3,False,False
1518f4,False,False
1520h1,False,False
1520j1,False,False
1520j2,False,False
1521a1,False,False
1521a2,False,False
1521b1,False,False
1521b2,False,False
1530d1,False,False
1530d2,False,False
1530d3,False,False
1530d4,False,False
1530e1,False,False
1530e2,False,False
1530e3,False,False
1530e4,False,False
1540a1,False,False
1540a2,False,False
1550c1,False,False
1550c2,False,False
1554a1,False,False
1568g1,False,False
1568g2,False,False
1568g3,False,False
1568g4,False,False
1569a1,False,False
1570a1,False,False
1570a2,False,False
1570a3,False,False
1570a4,False,False
1575g1,False,False
1575g2,False,False
1575g3,False,False
1575g4,False,False
1575g5,False,False
1575g6,False,False
1575h1,False,False
1575h2,False,False
1578b1,False,False
1578b2,False,False
1581a1,False,False
1584m1,False,False
1584m2,False,False
1584o1,False,False
1584o2,False,False
1587c1,False,False
1587c2,False,False
1590n1,False,False
1590n2,False,False
1600t1,False,False
1600t2,False,False
1600u1,False,False
1600u2,False,False
1605a1,False,False
1610d1,False,False
1610d2,False,False
1610d3,False,False
1610d4,False,False
1620d1,False,False
1620d2,False,False
1632j1,False,False
1638d1,False,False
1638d2,False,False
1638k1,False,False
1638t1,False,False
1638t3,False,False
1649a1,False,False
1656c1,False,False
1656c2,False,False
1656c3,False,False
1656c4,False,False
1656d1,False,False
1656d2,False,False
1659d1,False,False
1659d2,False,False
1659d3,False,False
1659d4,False,False
1664r1,False,False
1664r2,False,False
1666b1,False,False
1666b2,False,False
1666f1,False,False
1666f2,False,False
1672a1,False,False
1672b1,False,False
1675b1,False,False
1675b2,False,False
1675d1,False,False
1675d2,False,False
1680d1,False,False
1680d2,False,False
1680d3,False,False
1680d5,False,False
1680d6,False,False
1680h1,False,False
1680h2,False,False
1680h4,False,False
1680h6,False,False
1680m1,False,False
1680m2,False,False
1680m3,False,False
1680m4,False,False
1680m5,False,False
1680m6,False,False
1680m7,False,False
1680m8,False,False
1683h1,False,False
1683h2,False,False
1698c1,False,False
1701e1,False,False
1701f1,False,False
1704a1,False,False
1704a2,False,False
1710a1,False,False
1710a2,False,False
1710b1,False,False
1710b2,False,False
1710e1,False,False
1710e2,False,False
1710g1,False,False
1710g2,False,False
1710g3,False,False
1710g4,False,False
1710l1,False,False
1710l2,False,False
1710m1,False,False
1710m2,False,False
1712a1,False,False
1712g1,False,False
1712g2,False,False
1713a1,False,False
1716c1,False,False
1716c2,False,False
1719b1,False,False
1719b2,False,False
1722k1,False,False
1722l1,False,False
1722l2,False,False
1725k1,False,False
1725k2,False,False
1725r1,False,False
1725r2,False,False
1728a1,False,False
1728a2,False,False
1728a3,False,False
1728a4,False,False
1728v1,False,False
1728v2,False,False
1728v3,False,False
1728v4,False,False
1736c1,False,False
1736c2,False,False
1740a1,False,False
1740a2,False,False
1740b1,False,False
1740b2,False,False
1743c1,False,False
1746d1,False,False
1746d2,False,False
1746e1,False,False
1746e2,False,False
1758a1,False,False
1764b1,False,False
1764b2,False,False
1764b3,False,False
1764b4,False,False
1764c1,False,False
1764c2,False,False
1768d1,False,False
1768d2,False,False
1770c1,False,False
1776h1,False,False
1776h2,False,False
1785o1,False,False
1785o3,False,False
1785o5,False,False
1785o6,False,False
1792b1,False,False
1792b2,False,False
1792g1,False,False
1792g2,False,False
1795b1,False,False
1800j1,False,False
1800j2,False,False
1800s1,False,False
1800s2,False,False
1800s3,False,False
1800s4,False,False
1800s5,False,False
1800s6,False,False
1804a1,False,False
1804a2,False,False
1806f1,False,False
1806f2,False,False
1806f3,False,False
1806f4,False,False
1815d1,False,False
1815d2,False,False
1815e1,False,False
1815e2,False,False
1854c1,False,False
1858a1,False,False
1866f1,False,False
1866f2,False,False
1872a1,False,False
1872a2,False,False
1872b1,False,False
1872b2,False,False
1881b1,False,False
1881b2,False,False
1888d1,False,False
1893b1,False,False
1904e1,False,False
1904e2,False,False
1911f1,False,False
1911f2,False,False
1911f3,False,False
1911f4,False,False
1918b1,False,False
1918b2,False,False
1918f1,False,False
1918f2,False,False
1920j1,False,False
1920j2,False,False
1920r1,False,False
1920r2,False,False
1920s1,False,False
1920s2,False,False
1925a1,False,False
1925a2,False,False
1925a3,False,False
1926d1,False,False
1926d2,False,False
1935j1,False,False
1936h1,False,False
1936h2,False,False
1947e1,False,False
1947e2,False,False
1947e3,False,False
1947e4,False,False
1950a1,False,False
1950a2,False,False
1950a3,False,False
1950a4,False,False
1950i1,False,False
1950i2,False,False
1950q4,False,False
1958a1,False,False
1958a2,False,False
1958a3,False,False
1958a4,False,False
1960a1,False,False
1960e1,False,False
1962a1,False,False
1962a2,False,False
1970c1,False,False
1970c2,False,False
1971e1,False,False
1971e2,False,False
1971f1,False,False
1971f2,False,False
1975e1,False,False
1975f1,False,False
1978e1,False,False
1978e2,False,False
1998a1,False,False
1998e1,False,False
1998e2,False,False
1998e3,False,False
2005b1,False,False
2005b2,False,False
2015a1,False,False
2015a2,False,False
2016g1,False,False
2016g2,False,False
2016g3,False,False
2016g4,False,False
2022e1,False,False
2022e2,False,False
2022h1,False,False
2022h2,False,False
2028d1,False,False
2028d2,False,False
2028d3,False,False
2028d4,False,False
2031a1,False,False
2034a1,False,False
2034g1,False,False
2034h1,False,False
2040a1,False,False
2040a2,False,False
2040a3,False,False
2040a4,False,False
2054b1,False,False
2054f1,False,False
2057e1,False,False
2057e2,False,False
2064k1,False,False
2067a1,False,False
2067b1,False,False
2067b2,False,False
2070f1,False,False
2070f2,False,False
2070f3,False,False
2070f4,False,False
2070f5,False,False
2070f6,False,False
2070h1,False,False
2070h2,False,False
2070m3,False,False
2070m4,False,False
2070s1,False,False
2072c1,False,False
2072c2,False,False
2090b1,False,False
2090b2,False,False
2090e1,False,False
2090e2,False,False
2090e3,False,False
2090e4,False,False
2090h1,False,False
2090h2,False,False
2090h3,False,False
2090h4,False,False
2093f1,False,False
2093h1,False,False
2093h2,False,False
2096e1,False,True
2100e1,False,False
2100e2,False,False
2112q1,False,False
2112q2,False,False
2112y1,False,False
2112y2,False,False
2112y3,False,False
2112y4,False,False
2130j1,False,False
2130j2,False,False
2130j3,False,False
2130j4,False,False
2132b1,False,False
2132b2,False,False
2142e1,False,False
2142e2,False,False
2142f1,False,False
2142g1,False,False
2142g5,False,False
2142g6,False,False
2142i1,False,False
2150o1,False,False
2154a1,False,False
2154a2,False,False
2156a1,False,False
2156a2,False,False
2163b1,False,False
2163b2,False,False
2163b3,False,False
2163b4,False,False
2168a1,False,False
2170a1,False,False
2170a2,False,False
2189a1,False,True
2189a2,False,True
2190a1,False,False
2190d1,False,False
2190d2,False,False
2190d3,False,False
2196c1,False,False
2196c2,False,False
2205c1,False,False
2205c2,False,False
2205d1,False,False
2205d2,False,False
2208i1,False,False
2208i2,False,False
2208j1,False,False
2208j2,False,False
2210a1,False,False
2210a2,False,False
2210b1,False,False
2210b2,False,False
2210b3,False,False
2210b4,False,False
2210e1,False,False
2210e2,False,False
2223e1,False,False
2226b1,False,False
2226b2,False,False
2226b3,False,False
2226b4,False,False
2230c1,False,False
2230c2,False,False
2230c3,False,False
2230d1,False,False
2232i1,False,False
2240k1,False,False
2240k2,False,False
2240k3,False,False
2240k4,False,False
2254c1,False,False
2254c2,False,False
2261a1,False,False
2261a2,False,False
2261c1,False,False
2265d1,False,False
2265d2,False,False
2271a1,False,False
2277b1,False,False
2277b2,False,False
2277b3,False,False
2277b4,False,False
2277b5,False,False
2277b6,False,False
2280d1,False,False
2280d2,False,False
2301a1,False,False
2301a2,False,False
2304a1,False,False
2304a2,False,False
2304b1,False,False
2304b2,False,False
2304k1,False,False
2304k2,False,False
2304p1,False,False
2304p2,False,False
2310d1,False,False
2310d2,False,False
2310d3,False,False
2310d4,False,False
2310g1,False,False
2310g3,False,False
2310g7,False,False
2310g8,False,False
2315a1,False,False
2318b1,False,False
2325b1,False,False
2325b2,False,False
2325b3,False,False
2325b4,False,False
2328b1,False,False
2328b2,False,False
2328d1,False,False
2328d2,False,False
2331b1,False,False
2331b2,False,False
2331b3,False,False
2331b4,False,False
2338e1,False,False
2338e2,False,False
2343b1,False,False
2346f1,False,False
2346f2,False,False
2352o1,False,False
2352o2,False,False
2352o3,False,False
2352o4,False,False
2352o5,False,False
2352o6,False,False
2366b1,False,False
2366p1,False,False
2370o1,False,False
2373d1,False,False
2373d2,False,False
2394a1,False,False
2394a2,False,False
2394a3,False,False
2394a4,False,False
2394f1,False,False
2394f2,False,False
2394f3,False,False
2394f4,False,False
2406f1,False,False
2409e1,False,False
2409e2,False,False
2412a1,False,False
2414b1,False,False
2414b2,False,False
2415a1,False,False
2415a2,False,False
2415a3,False,False
2415a4,False,False
2415g1,False,False
2415g2,False,False
2415h1,False,False
2415h2,False,False
2415h3,False,False
2415h4,False,False
2434a1,False,False
2434a2,False,False
2436b1,False,False
2436b2,False,False
2442a1,False,False
2442a2,False,False
2442i3,False,False
2442i4,False,False
2443a1,False,False
2448a1,False,False
2448n1,False,False
2448n2,False,False
2448n3,False,False
2448n4,False,False
2448n5,False,False
2448n6,False,False
2448o1,False,False
2448o2,False,False
2448o3,False,False
2448o4,False,False
2450w1,False,False
2450w2,False,False
2464b1,False,False
2464b2,False,False
2464i1,False,False
2464i2,False,False
2475i1,False,False
2475i2,False,False
2478b1,False,False
2478b2,False,False
2478b3,False,False
2478b4,False,False
2478g3,False,False
2478g4,False,False
2480l1,False,False
2480l2,False,False
2482d1,False,False
2482d2,False,False
2490g1,False,False
2490g2,False,False
2490k1,False,False
2496a1,False,False
2496a2,False,False
2496a3,False,False
2496a4,False,False
2496b1,False,False
2496b2,False,False
2496b3,False,False
2496b4,False,False
2496ba1,False,False
2496ba2,False,False
2496ba3,False,False
2496ba4,False,False
2502e1,False,False
2506a1,False,False
2506a2,False,False
2510c1,False,False
2510c2,False,False
2520g1,False,False
2520g2,False,False
2520g3,False,False
2520g4,False,False
2520g5,False,False
2520g6,False,False
2520h1,False,False
2520h2,False,False
2520h3,False,False
2520h4,False,False
2520o1,False,False
2520o2,False,False
2520o3,False,False
2520o4,False,False
2522e1,False,False
2526a1,False,False
2526c1,False,False
2530k1,False,False
2550a1,False,False
2550a2,False,False
2550a3,False,False
2550a4,False,False
2550b1,False,False
2550b2,False,False
2550b3,False,False
2550b4,False,False
2550b5,False,False
2550b6,False,False
2554a1,False,False
2556b1,False,False
2556b2,False,False
2568i1,False,False
2574c1,False,False
2574c2,False,False
2574r1,False,False
2574r2,False,False
2574x1,False,False
2574y1,False,False
2574y2,False,False
2576p1,False,False
2576p2,False,False
2577a1,False,False
2580a1,False,False
2600j1,False,False
2600j2,False,False
2600j3,False,False
2600j4,False,False
2604f1,False,False
2604f3,False,False
2604f4,False,False
2610f1,False,False
2610f2,False,False
2610g1,False,False
2610g2,False,False
2610i1,False,False
2610i2,False,False
2610j1,False,False
2610j2,False,False
2610j3,False,False
2610j4,False,False
2610k1,False,True
2610k2,False,True
2610k3,False,True
2610k4,False,True
2611b1,False,False
2618c1,False,False
2618c2,False,False
2619a1,False,False
2619b1,False,False
2635d1,False,False
2638a1,False,False
2640f1,False,False
2640f2,False,False
2640f3,False,False
2640f4,False,False
2640f5,False,False
2640f6,False,False
2640k1,False,False
2640k2,False,False
2640k3,False,False
2640k4,False,False
2645c1,False,False
2650e1,False,False
2660a1,False,False
2664a1,False,False
2678l1,False,False
2680e1,False,False
2688a1,False,False
2688a2,False,False
2688j1,False,True
2688j2,False,True
2688r1,False,False
2688r2,False,False
2691b1,False,False
2691b2,False,False
2697a1,False,False
2700h1,False,False
2700h2,False,False
2700l1,False,False
2700l2,False,False
2700o1,False,False
2700o2,False,False
2700p1,False,False
2700p2,False,False
2706g1,False,False
2706g3,False,False
2706g4,False,False
2706r1,False,True
2706r3,False,True
2715a1,False,False
2715a2,False,False
2715b1,False,False
2715b2,False,False
2717c1,False,False
2717c2,False,False
2717c3,False,False
2724c1,False,False
2724c2,False,False
2730m1,False,False
2730m2,False,False
2730m3,False,False
2730m4,False,False
2730s1,False,False
2730s2,False,False
2735a1,False,False
2736j1,False,False
2736j2,False,False
2736j3,False,False
2736j4,False,False
2736m1,False,False
2736m2,False,False
2736m3,False,False
2739b1,False,False
2751e1,False,False
2752a1,False,False
2752e1,False,False
2754b1,False,False
2754e1,False,False
2756a1,False,False
2756a2,False,False
2760f1,False,False
2760f3,False,False
2760f4,False,False
2760f5,False,False
2760f6,False,False
2763c1,False,False
2763c2,False,False
2765c1,False,False
2766a1,False,False
2770d1,False,False
2770d2,False,False
2776a1,False,False
2790h1,False,False
2790h2,False,False
2810b1,False,False
2810b2,False,False
2814a1,False,False
2814a2,False,False
2814a3,False,False
2814a4,False,False
2826b1,False,False
2826b2,False,False
2826j1,False,False
2829g1,False,False
2829g2,False,False
2830d1,False,False
2830e1,False,False
2830f1,False,False
2830f2,False,False
2830f3,False,False
2832a1,False,False
2832a2,False,False
2835e1,False,False
2835e2,False,False
2838d1,False,False
2838d2,False,False
2848d1,False,False
2848d2,False,False
2850b1,False,False
2850b2,False,False
2850b3,False,False
2850b4,False,False
2850l1,False,False
2850l3,False,False
2850l4,False,False
2850n1,False,False
2850n2,False,False
2850r1,False,False
2850r2,False,False
2850t1,False,False
2850v1,False,False
2850v2,False,False
2850bb1,False,False
2852a1,False,False
2852a2,False,False
2869a1,False,False
2869a2,False,False
2880c1,False,False
2880c2,False,False
2880c3,False,False
2880c4,False,False
2880x1,False,False
2880x2,False,False
2880x3,False,False
2880x4,False,False
2880bb1,False,False
2880bb2,False,False
2880bb3,False,False
2880bb4,False,False
2880bb5,False,False
2880bb6,False,False
2880bb7,False,False
2880bb8,False,False
2890a1,False,False
2890a2,False,False
2895e1,False,False
2895e2,False,False
2895e3,False,False
2895e4,False,False
2904a1,False,False
2904a2,False,False
2910c1,False,False
2910c2,False,False
2910d1,False,False
2910d2,False,False
2910d3,False,False
2910d4,False,False
2922f1,False,False
2928e1,False,False
2928e2,False,False
2928e3,False,False
2928e4,False,False
2928l1,False,False
2940b1,False,False
2940b2,False,False
2943c1,False,False
2943e1,False,False
2944a1,False,False
2944a2,False,False
2968b1,False,False
2968b2,False,False
2968f1,False,False
2970w1,False,False
2970w2,False,False
2990a1,False,False
2990a2,False,False
2990a3,False,False
2990a4,False,False
2992e1,False,False
2992g1,False,False
2992g2,False,False
2992h1,False,False
3006e1,False,False
3006e2,False,False
3010c1,False,False
3010h1,False,False
3020a1,False,False
3026e1,False,False
3026e2,False,False
3030c1,False,False
3030c2,False,False
3030c3,False,False
3030c4,False,False
3030m3,False,False
3030m4,False,False
3036d1,False,False
3036d2,False,False
3036j1,False,False
3036j2,False,False
3038c1,False,False
3038c2,False,False
3045d1,False,False
3045d2,False,False
3045d3,False,False
3045d4,False,False
3045g1,False,False
3045g2,False,False
3045g3,False,False
3045g4,False,False
3047a1,False,False
3047b1,False,False
3080c2,False,False
3080c3,False,False
3080c4,False,False
3084b1,False,False
3084b2,False,False
3094i3,False,False
3096d1,False,False
3100e1,False,False
3100e2,False,False
3103a1,False,False
3108i1,False,False
3108i2,False,False
3108i3,False,False
3108i4,False,False
3108j1,False,False
3108j2,False,False
3118a1,False,False
3120q1,False,False
3120q2,False,False
3120q3,False,False
3120q4,False,False
3120u1,False,False
3120u2,False,False
3120u3,False,False
3120u4,False,False
3120v1,False,False
3120v2,False,False
3120z1,False,False
3120z2,False,False
3120z3,False,False
3120z5,False,False
3120z6,False,False
3122a1,False,False
3122a2,False,False
3122f1,False,False
3122f2,False,False
3122f3,False,False
3122f4,False,False
3132b1,False,False
3135e1,False,False
3135e2,False,False
3135e3,False,False
3135e4,False,False
3135e5,False,False
3135e6,False,False
3136r1,False,False
3136r2,False,False
3136r3,False,False
3136r4,False,False
3136t1,False,False
3136t2,False,False
3136t3,False,False
3136t4,False,False
3136u1,False,False
3136u2,False,False
3136v1,False,False
3136v2,False,False
3146a1,False,False
3146f1,False,False
3146j1,False,False
3146k1,False,False
3146k2,False,False
3146n1,False,False
3146n2,False,False
3150br1,False,False
3155b1,False,False
3155b2,False,False
3155b3,False,False
3165b1,False,False
3165b2,False,False
3165b3,False,False
3165b4,False,False
3168a1,False,False
3168a2,False,False
3168b1,False,False
3168b2,False,False
3168p1,False,False
3168p2,False,False
3168q1,False,False
3168q2,False,False
3171a1,False,False
3171c1,False,False
3174d1,False,False
3174d2,False,False
3174d3,False,False
3174d4,False,False
3179a1,False,False
3179a2,False,False
3192i1,False,False
3192i2,False,False
3192i3,False,False
3192i4,False,False
3197a1,False,False
3201f1,False,False
3201f2,False,False
3210c1,False,False
3210c2,False,False
3210c3,False,False
3210c4,False,False
3212b1,False,False
3216e1,False,False
3224c1,False,False
3225g1,False,False
3225g2,False,False
3225h1,False,False
3229a1,False,False
3230a1,False,False
3230a2,False,False
3231d1,False,False
3231e1,False,False
3231e2,False,False
3238b1,False,False
3245c1,False,False
3245c2,False,False
3255c1,False,False
3255c2,False,False
3255c3,False,False
3255c4,False,False
3258g1,False,False
3258g2,False,False
3262e1,False,False
3262e2,False,False
3264y1,False,False
3267d1,False,False
3267d2,False,False
3267d3,False,False
3267d4,False,False
3269a1,False,False
3276e1,False,False
3276e2,False,False
3280f1,False,False
3280f2,False,False
3280f3,False,False
3280f4,False,False
3293a1,False,False
3294a1,False,False
3294d1,False,False
3294g1,False,False
3294j1,False,False
3300e1,False,False
3300e2,False,False
3300e3,False,False
3300e4,False,False
3300l1,False,False
3300l2,False,False
3302d1,False,False
3311a1,False,False
3312d1,False,False
3312d2,False,False
3312l1,False,False
3312l2,False,False
3312n1,False,False
3312n2,False,False
3312n3,False,False
