Label,plus_test,minus_test
2130j3,False,False
2130j4,False,False
2130k1,False,False
2130k2,False,False
2130k3,False,False
2130k4,False,False
2142e1,False,False
2142e2,False,False
2142f1,False,False
2142g1,False,False
2142g5,False,False
2142g6,False,False
2142h1,False,False
2142h2,False,False
2142h3,False,False
2142h4,False,False
2142i1,False,False
2148a1,False,False
2150r1,False,False
2160u1,False,False
2178e1,False,False
2184m1,False,False
2184m3,False,False
2184m4,False,False
2184m5,False,False
2184m6,False,False
2196a1,False,False
2196a2,False,False
2196b1,False,False
2196b2,False,False
2208j1,False,False
2208j2,False,False
2228a1,False,False
2235d1,False,False
2235d2,False,False
2235d3,False,False
2235d4,False,False
2240k1,False,False
2240k2,False,False
2240k3,False,False
2240k4,False,False
2240t1,False,False
2240t2,False,False
2240t3,False,False
2240t4,False,False
2254c1,False,False
2254c2,False,False
2274a1,False,False
2275d1,False,False
2275d2,False,False
2275d3,False,False
2275d4,False,False
2277b1,False,False
2277b2,False,False
2277b3,False,False
2277b4,False,False
2277b5,False,False
2277b6,False,False
2280b1,False,False
2280b2,False,False
2280b3,False,False
2280b4,False,False
2286g1,False,False
2288b1,False,False
2288h1,False,False
2289c1,False,False
2289c2,False,False
2290c1,False,False
2298a1,False,False
2298f1,False,False
2298f2,False,False
2298f3,False,False
2298f4,False,False
2301a1,False,False
2301a2,False,False
2304a1,False,False
2304a2,False,False
2304b1,False,False
2304b2,False,False
2304k1,False,False
2304k2,False,False
2304p1,False,False
2304p2,False,False
2307a1,False,False
2307c1,False,False
2310a1,False,False
2310a2,False,False
2310a3,False,False
2310a4,False,False
2310c1,False,False
2310c2,False,False
2310c3,False,False
2310c4,False,False
2310j1,False,False
2310j2,False,False
2310j3,False,False
2310j4,False,False
2310q1,False,False
2310q3,False,False
2310q4,False,False
2314b1,False,False
2320b1,False,False
2320b2,False,False
2320h1,False,False
2320h2,False,False
2322d1,False,False
2322f1,False,False
2328d1,False,False
2328d2,False,False
2328e1,False,False
2328e2,False,False
2331b1,False,False
2331b2,False,False
2331b3,False,False
2331b4,False,False
2338e1,False,False
2338e2,False,False
2341a1,False,False
2343b1,False,False
2345b1,False,False
2346d1,False,False
2346d2,False,False
2352o1,False,False
2352o2,False,False
2352o3,False,False
2352o4,False,False
2352o5,False,False
2352o6,False,False
2352p1,False,False
2352p2,False,False
2368p1,False,False
2368r1,False,False
2370i3,False,False
2370i4,False,False
2370i5,False,False
2370i6,False,False
2392a1,False,False
2394f1,False,False
2394f2,False,False
2394f3,False,False
2394f4,False,False
2400bb1,False,False
2400bb2,False,False
2400bb3,False,False
2400bb4,False,False
2403a1,False,False
2403c1,False,True
2403d1,False,False
2406g1,False,False
2412c1,False,False
2412c2,False,False
2414b1,False,False
2414b2,False,False
2415a1,False,False
2415a2,False,False
2415a3,False,False
2415a4,False,False
2415c1,False,False
2432b1,False,False
2432g1,False,False
2432h1,False,False
2434a1,False,False
2434a2,False,False
2434b1,False,False
2434b2,False,False
2434c1,False,False
2434c2,False,False
2460a1,False,False
2460a2,False,False
2464b1,False,False
2464b2,False,False
2464i1,False,False
2464i2,False,False
2482e1,False,False
2488a1,False,False
2490g1,False,False
2490g2,False,False
2496c1,False,False
2496c2,False,False
2496c3,False,False
2496c4,False,False
2496bb1,False,False
2496bb2,False,False
2496bb3,False,False
2496bb4,False,False
2499f1,False,False
2506a1,False,False
2506a2,False,False
2520a1,False,False
2520a2,False,False
2520g1,False,False
2520g2,False,False
2520g3,False,False
2520g4,False,False
2520g5,False,False
2520g6,False,False
2520n1,False,False
2520n2,False,False
2520t1,False,False
2520t2,False,False
2520t3,False,False
2520t4,False,False
2526a1,False,False
2535a1,False,False
2535a2,False,False
2535a3,False,False
2535a4,False,False
2535a5,False,False
2535a6,False,False
2535a7,False,False
2535a8,False,False
2550m1,False,True
2550m2,False,True
2550x1,False,False
2550x2,False,False
2557a1,False,False
2565a1,False,False
2574c1,False,False
2574c2,False,False
2574m1,False,False
2574m2,False,False
2574m3,False,False
2574m4,False,False
2574r1,False,False
2574r2,False,False
2576c1,False,False
2576c2,False,False
2595a1,False,False
2595a2,False,False
2595a3,False,False
2595a4,False,False
2608a1,False,False
2610f1,False,False
2610f2,False,False
2610h1,False,False
2610h2,False,False
2616a1,False,True
2616a2,False,True
2618c1,False,False
2618c2,False,False
2634b1,False,False
2634c1,False,False
2640a1,False,False
2640a2,False,False
2640b1,False,True
2640b2,False,True
2640l1,False,False
2640l2,False,False
2640l3,False,False
2640l4,False,False
2650a1,False,False
2651a1,False,False
2655f1,False,False
2664d1,False,False
2664d2,False,False
2667c1,False,True
2674d1,False,False
2674d2,False,False
2674e1,False,False
2688b1,False,False
2688b2,False,False
2688c1,False,False
2688c2,False,False
2688k1,False,False
2688k2,False,False
2688l1,False,False
2688l2,False,False
2688m1,False,False
2688m2,False,False
2688s1,False,False
2688s2,False,False
2688t1,False,False
2688t2,False,False
2688u1,False,False
2688u2,False,False
2688v1,False,False
2688v2,False,False
2688w1,False,False
2688w2,False,False
2691c1,False,False
2691c2,False,False
2691c3,False,False
2691c4,False,False
2694b1,False,False
2694g1,False,False
2703a1,False,False
2704m1,False,False
2704m2,False,False
2704n1,False,False
2704n2,False,False
2706n1,False,False
2706n2,False,False
2712g1,False,False
2715a1,False,False
2715a2,False,False
2726a1,False,False
2726d1,False,False
2727a1,False,False
2730h1,False,False
2730h2,False,False
2730h3,False,False
2730h4,False,False
2730x1,False,False
2730x4,False,False
2735b1,False,False
2739a1,False,False
2739a2,False,False
2745d1,False,False
2760h2,False,False
2760h3,False,False
2760h4,False,False
2765a1,False,False
2765c1,False,False
2770e1,False,False
2778a1,False,False
2784a1,False,False
2784a2,False,False
2784a3,False,False
2784a4,False,False
2786a1,False,False
2786b1,False,False
2786b2,False,False
2786c1,False,False
2786e1,False,False
2793d1,False,False
2793d2,False,False
2793i1,False,False
2793i2,False,False
2794b1,False,False
2800c1,False,False
2800d1,False,False
2800n1,False,False
2806a1,False,False
2814a1,False,False
2814a2,False,False
2814a3,False,False
2814a4,False,False
2817b1,False,False
2817b2,False,False
2826b1,False,False
2826b2,False,False
2829d1,False,False
2829d2,False,False
2829f1,False,False
2832c1,False,True
2838e1,False,False
2838e5,False,False
2838e6,False,False
2840e1,False,False
2840e2,False,False
2850n1,False,False
2850n2,False,False
2850v1,False,False
2850v2,False,False
2856f1,False,False
2856f2,False,False
2856f3,False,False
2856f4,False,False
2867a1,False,False
2871c1,False,False
2871c2,False,False
2877a1,False,False
2877a2,False,False
2880r1,False,False
2880r2,False,False
2880r3,False,False
2880r4,False,False
2880r5,False,False
2880r6,False,False
2880r7,False,False
2880r8,False,False
2880y1,False,False
2880y2,False,False
2880y3,False,False
2880y4,False,False
2880z1,False,False
2880z2,False,False
2880z3,False,False
2880z4,False,False
2880bc1,False,False
2880bc2,False,False
2880bc3,False,False
2880bc4,False,False
2891a1,False,False
2891b1,False,False
2895a1,False,False
2895b1,False,False
2895e1,False,False
2895e2,False,False
2895e3,False,False
2895e4,False,False
2898c1,False,False
2898l1,False,False
2898n1,False,False
2898n2,False,False
2904g1,False,False
2904g2,False,False
2904j1,False,False
2904k1,False,False
2904k2,False,False
2904k3,False,False
2904k4,False,False
2904l1,False,False
2904l2,False,False
2910c1,False,False
2910c2,False,False
2910g1,False,False
2910g2,False,False
2910g3,False,False
2910g4,False,False
2915c1,False,False
2938f1,False,False
2938f2,False,False
2943b1,False,False
2943c1,False,False
2943e1,False,False
2950e1,False,False
2960k1,False,False
2964a1,False,False
2964a2,False,False
2982b1,False,False
2982b2,False,False
2982d1,False,False
2982d2,False,False
2982g1,False,False
2982g3,False,False
2982g4,False,False
2989c1,False,False
2989d1,False,False
2996a1,False,False
3002a1,False,False
3006c1,False,False
3006c2,False,False
3015b1,False,False
3024u1,False,True
3030c1,False,False
3030c2,False,False
3030c3,False,False
3030c4,False,False
3030o1,False,False
3030o2,False,False
3042h1,False,False
3042h2,False,False
3045c1,False,False
3045c2,False,False
3045d1,False,False
3045d2,False,False
3045d3,False,False
3045d4,False,False
3050j1,False,False
3050j2,False,False
3050j3,False,False
3050j4,False,False
3054f1,False,False
3060b1,False,False
3060d1,False,False
3066b1,False,False
3066b2,False,False
3078f1,False,False
3080c1,False,False
3080c2,False,False
3080c3,False,False
3080c4,False,False
3090m1,False,False
3120g1,False,False
3120g2,False,False
3120g3,False,False
3120g4,False,False
3120u1,False,False
3120u2,False,False
3120u3,False,False
3120u4,False,False
3120v1,False,False
3120v2,False,False
3122e1,False,False
3122e2,False,False
3130e1,False,False
3135e1,False,False
3135e2,False,False
3135e3,False,False
3135e4,False,False
3135e5,False,False
3135e6,False,False
3136r1,False,False
3136r2,False,False
3136r3,False,False
3136r4,False,False
3136t1,False,False
3136t2,False,False
3136t3,False,False
3136t4,False,False
3136u1,False,False
3136u2,False,False
3136v1,False,False
3136v2,False,False
3160c1,False,False
3160c2,False,False
3163a1,False,False
3165c1,False,False
3166c1,False,False
3168c1,False,False
3168c2,False,False
3168s1,False,False
3168s2,False,False
3171c1,False,False
3185d1,False,False
3192h1,False,False
3192h2,False,False
3192m1,False,False
3192m2,False,False
3195c1,False,False
3195c2,False,False
3195c3,False,False
3195c4,False,False
3200g1,False,False
3200g2,False,False
3200i1,False,False
3200i2,False,False
3200j1,False,False
3200j2,False,False
3201b1,False,False
3201b2,False,False
3201f1,False,False
3201f2,False,False
3216f1,False,False
3216f2,False,False
3216f3,False,False
3216f4,False,False
3222d1,False,False
3222h1,False,False
3222h2,False,False
3222h3,False,False
3222h4,False,False
3235c1,False,False
3245a1,False,False
3245a2,False,False
3248b1,False,False
3248b2,False,False
3248m1,False,False
3258e1,False,False
3264v1,False,False
3264v2,False,False
3264v3,False,False
3264v4,False,False
3270d1,False,False
3276a1,False,False
3276a2,False,False
3276b1,False,False
3276b2,False,False
3276e1,False,False
3276e2,False,False
3280h1,False,False
3280h2,False,False
3280i1,False,False
3280i2,False,False
3280k1,False,False
3280k2,False,False
3288a1,False,False
3290a1,False,False
3290a2,False,False
3295a1,False,False
3300k1,False,False
3300k2,False,False
3300l1,False,False
3300l2,False,False
3312f1,False,False
3312f2,False,False
3312g1,False,False
3312g2,False,False
3312g3,False,False
3312g4,False,False
3312k1,False,False
3312k2,False,False
3330i1,False,False
3330i2,False,False
3342a1,False,False
3360b1,False,False
3360b2,False,False
3360b3,False,False
3360b4,False,False
3360c1,False,False
3360c2,False,False
3360c3,False,False
3360c4,False,False
3360k1,False,False
3360k2,False,False
3360k3,False,False
3360k4,False,False
3360z1,False,False
3360z2,False,False
3360z3,False,False
3362a1,False,False
3362a2,False,False
3362c1,False,False
3362c2,False,False
3366q1,False,False
3366q2,False,False
3380g1,False,False
3380h1,False,False
3380h2,False,False
3395c1,False,False
3399a1,False,False
3399a2,False,False
3402r1,False,False
3414b1,False,False
3417b1,False,False
3417f1,False,False
3420e1,False,False
3420e2,False,False
3422g1,False,False
3423b1,False,False
3423b2,False,False
3423b3,False,False
3423b4,False,False
3432a1,False,False
3434b1,False,False
3434b2,False,False
3438b1,False,False
3438b2,False,False
3444a1,False,False
3450g1,False,False
3450t1,False,False
3450u2,False,False
3459a1,False,False
3459a2,False,False
3462b1,False,False
3462b2,False,False
3470c1,False,False
3471d1,False,False
3474d1,False,False
3474d2,False,False
3474g1,False,False
3474g2,False,False
3480b1,False,False
3480c1,False,False
3480c2,False,False
3480c3,False,False
3480c4,False,False
3480g1,True,False
3480i1,False,False
3480n1,False,False
3504a1,False,False
3504a2,False,False
3504j1,False,False
3504j2,False,False
3504l1,False,False
3504l2,False,False
3504l3,False,False
3504l4,False,False
3507c1,False,False
3507c2,False,False
3518a1,False,False
3519f1,False,False
3520c1,False,True
3520c2,False,True
3520z1,False,False
3520z2,False,False
3526a1,False,False
3526a2,False,False
3536e1,False,False
3536e2,False,False
3536e3,False,False
3536e4,False,False
3538a1,False,False
3538a2,False,False
3538a3,False,False
3538a4,False,False
3538e1,False,False
3542a1,False,True
3542k2,False,False
3542k3,False,False
3542k4,False,False
3549c1,False,False
3549c2,False,False
3549c3,False,False
3549c4,False,False
3549c5,False,False
3549c6,False,False
3561a1,False,False
3562e1,False,False
3562e2,False,False
3562e3,False,False
3562e4,False,False
3570l1,False,False
3570l2,False,False
3570m1,False,False
3570m4,False,False
3570s1,False,False
3570s3,False,False
3570s4,False,False
3570u1,False,False
3570u4,False,False
3600r1,False,False
3600r2,False,False
3600s1,False,False
3600s2,False,False
3600u1,False,False
3600u2,False,False
3600v1,False,False
3600v2,False,False
3600bf1,False,False
3600bf2,False,False
3600bf3,False,False
3600bf4,False,False
3600bf6,False,False
3600bf7,False,False
3600bf8,False,False
3604a1,False,False
3624b1,False,False
3630d1,False,False
3630d2,False,False
3630d3,False,False
3630d4,False,False
3630d6,False,False
3630f1,False,False
3630j1,False,False
3630j2,False,False
3630o1,False,False
3654a1,False,False
3654l1,False,False
3654l2,False,False
3654n1,False,False
3666l1,False,False
3672h1,False,False
3672l1,False,False
3675j1,False,False
3675j2,False,False
3675j3,False,False
3675j4,False,False
3675j5,False,False
3675j6,False,False
3690i1,False,False
3690i2,False,False
3690j1,False,False
3690j2,False,False
3690p1,False,False
3690p2,False,False
3690q1,False,False
3690q2,False,False
3696a1,False,False
3696e1,False,False
3696bb1,False,False
3700d1,False,False
3718p1,False,False
3721a1,False,False
3722b1,False,False
3723a1,False,False
3728a1,False,False
3728d1,True,False
3728d2,True,False
3735c1,False,False
3735c2,False,False
3759d1,False,False
3768c1,False,True
3768c2,False,True
3774k1,False,False
3774l1,False,False
3777c1,False,False
3790a1,False,False
3795h1,False,False
3795h2,False,False
3798c1,False,False
3800a1,False,False
3800a2,False,False
3800a3,False,False
3800a4,False,False
3808b1,False,False
3808b2,False,False
3822bf1,False,False
3827a1,False,False
3830c1,False,False
3836b1,False,False
3836c1,False,False
3840k1,False,False
3840k2,False,False
3840r1,False,True
3840r2,False,True
3842a1,False,False
3842a2,False,False
3849b1,False,False
3859a1,False,False
3860a1,False,False
3860a2,False,False
3870a1,False,False
3870a2,False,False
3870n1,False,False
3870n2,False,False
3872a1,False,False
3872a2,False,False
3877a1,False,False
3892a1,False,False
3894j1,False,False
3894k1,False,False
3894k3,False,False
3894k4,False,False
3897a1,False,False
3897a2,False,False
3897a3,False,False
3897a4,False,False
3898b1,False,False
3904a1,False,False
3904i1,False,False
3904j1,False,True
3905c1,False,False
3905c2,False,False
3905c3,False,False
3905c4,False,False
3910c1,False,False
3910d1,False,False
3910d2,False,False
3920a1,False,False
3920l1,False,False
3920m1,False,False
3927d1,False,False
3927d2,False,False
3927d3,False,False
3927d4,False,False
3936d1,False,False
3936d2,False,False
